0.0007488 2.881044e-07
0.001246 7.586298e-06
0.001744 6.157026e-05
0.002241 0.0002794788
0.002739 0.0008986608
0.003236 0.00228042
0.003734 0.004916826
0.004231 0.009331992
0.004729 0.016107768
0.005226 0.02568402
0.005724 0.03847788
0.006221 0.05462424
0.006719 0.07418952
0.007216 0.09693234
0.007714 0.12251682
0.008211 0.1504089
0.008709 0.17993916
0.009206 0.2104524
0.009704 0.241083
0.0102 0.271233
0.0107 0.2999916
0.0112 0.3269484
0.01169 0.3512952
0.01219 0.3728394
0.01269 0.3909888
0.01319 0.4057506
0.01368 0.4167936
0.01418 0.4242816
0.01468 0.4281246
0.01518 0.4286052
0.01567 0.4258224
0.01617 0.42012
0.01667 0.4117356
0.01717 0.4010238
0.01766 0.3882924
0.01816 0.3738888
0.01866 0.3581334
0.01916 0.3413358
0.01965 0.3237984
0.02015 0.305784
0.02065 0.2875446
0.02115 0.2692962
0.02164 0.2512296
0.02214 0.2335158
0.02264 0.2162736
0.02314 0.1996434
0.02363 0.1836792
0.02413 0.16848846
0.02463 0.15407262
0.02513 0.14051232
0.02562 0.12776868
0.02612 0.11590218
0.02662 0.10484172
0.02712 0.09463554
0.02761 0.0851913
0.02811 0.0765459
0.02861 0.0685971
0.02911 0.06137334
0.0296 0.05476896
0.0301 0.04880718
0.0306 0.0433845
0.0311 0.0385182
0.03159 0.03411468
0.03209 0.03018078
0.03259 0.02664
0.03309 0.02348964
0.03358 0.0206676
0.03408 0.01816632
0.03458 0.015936084
0.03508 0.01396584
0.03557 0.012216744
0.03607 0.01067625
0.03657 0.009314298
0.03707 0.008118126
0.03756 0.007064712
0.03806 0.006141888
0.03856 0.005332176
0.03906 0.004624524
0.03955 0.00400581
0.04005 0.003466242
0.04055 0.002996064
0.04105 0.002586852
0.04154 0.002231424
0.04204 0.001922634
0.04254 0.0016552764
0.04304 0.0014233734
0.04353 0.0012231846
0.04403 0.0010498176
0.04453 0.0009005868
0.04503 0.0007715322
0.04552 0.0006607548
0.04602 0.0005650776
0.04652 0.0004831722
0.04702 0.000412515
0.04751 0.0003521844
0.04801 0.0003001968
0.04851 0.0002559204
0.04901 0.0002178054
0.0495 0.0001854216
0.05 0.00015757074
0.0505 0.00013396374
0.051 0.000113688
0.05149 9.65232e-05
0.05199 8.181054e-05
0.05249 6.93648e-05
0.05299 5.87205e-05
0.05348 4.972266e-05
0.05398 4.204332e-05
0.05448 3.555612e-05
0.05498 3.00312e-05
0.05547 2.53665e-05
0.05597 2.140182e-05
0.05647 1.805616e-05
0.05697 1.5218298e-05
0.05746 1.2824676e-05
0.05796 1.0798254e-05
0.05846 9.089784e-06
0.05896 7.646166e-06
0.05945 6.429528e-06
0.05995 5.40342e-06
0.06045 4.538898e-06
0.06095 3.811122e-06
0.06144 3.19815e-06
0.06194 2.683044e-06
0.06244 2.249298e-06
0.06294 1.885446e-06
0.06343 1.5791436e-06
0.06393 1.3226454e-06
0.06443 1.1067444e-06
0.06493 9.262584e-07
0.06542 7.743636e-07
0.06592 6.476004e-07
0.06642 5.40927e-07
0.06692 4.520502e-07
0.06741 3.772656e-07
0.06791 3.150612e-07
0.06841 2.627226e-07
0.06891 2.192544e-07
0.0694 1.82682e-07
0.0699 1.5235776e-07
0.0704 1.2684852e-07
0.0709 1.0572174e-07
0.07139 8.796564e-08
0.07189 7.325964e-08
0.07239 6.091884e-08
0.07289 5.069682e-08
0.07338 4.213188e-08
0.07388 3.503718e-08
0.07438 2.91015e-08
0.07488 2.418372e-08
0.07537 2.007558e-08
0.07587 1.6671654e-08
0.07637 1.3832262e-08
0.07687 1.1479176e-08
0.07736 9.51921e-09
0.07786 7.89462e-09
0.07836 6.543396e-09
0.07886 5.423184e-09
0.07935 4.492764e-09
0.07985 3.721266e-09
0.08035 3.081384e-09
0.08085 2.550672e-09
0.08134 2.111112e-09
0.08184 1.7464536e-09
0.08234 1.4448384e-09
0.08284 1.1945574e-09
0.08333 9.878292e-10
0.08383 8.162388e-10
0.08433 6.746994e-10
0.08483 5.571828e-10
0.08532 4.603734e-10
0.08582 3.799782e-10
0.08632 3.138336e-10
0.08682 2.58885e-10
0.08731 2.137374e-10
0.08781 1.7621982e-10
0.08831 1.4543442e-10
0.08881 1.1984274e-10
0.0893 9.887022e-11
0.0898 8.14302e-11
0.0903 6.715602e-11
0.0908 5.528862e-11
0.09129 4.557564e-11
0.09179 3.750894e-11
0.09229 3.09042e-11
0.09279 2.54259e-11
0.09328 2.093868e-11
0.09378 1.7221392e-11
0.09428 1.4175288e-11
0.09478 1.1655108e-11
0.09527 9.589014e-12
0.09577 7.881804e-12
0.09627 6.481602e-12
0.09677 5.326074e-12
0.09726 4.377906e-12
0.09776 3.596364e-12
0.09826 2.954808e-12
0.09876 2.426634e-12
0.09925 1.99287e-12
0.09975 1.6362e-12
---------------------- 
Total: 12.394908
