
0.0007488	           0	
0.001246	           0	
0.001744	           0	
0.002241	           0	
0.002739	           0	
0.003236	           0	
0.003734	           0	
0.004231	           0	
0.004729	           0	
0.005226	   0.0497241	
0.005724	   0.0476505	
0.006221	   0.0456209	
0.006719	    0.043631	
0.007216	   0.0416809	
0.007714	   0.0397736	
0.008211	   0.0379138	
0.008709	   0.0361061	
0.009206	   0.0343548	
0.009704	   0.0326627	
0.0102	   0.0310318	
0.0107	   0.0294633	
0.0112	   0.0279574	
0.01169	   0.0265139	
0.01219	   0.0251321	
0.01269	   0.0238109	
0.01319	   0.0225493	
0.01368	   0.0213458	
0.01418	   0.0201988	
0.01468	   0.0191068	
0.01518	   0.0180681	
0.01567	   0.0170808	
0.01617	   0.0161432	
0.01667	   0.0152533	
0.01717	   0.0144092	
0.01766	   0.0136092	
0.01816	   0.0128512	
0.01866	   0.0121334	
0.01916	    0.011454	
0.01965	   0.0108111	
0.02015	   0.0102031	
0.02065	  0.00962806	
0.02115	  0.00908449	
0.02164	  0.00857074	
0.02214	  0.00808529	
0.02264	  0.00762669	
0.02314	  0.00719354	
0.02363	   0.0067845	
0.02413	   0.0063983	
0.02463	  0.00603375	
0.02513	  0.00568969	
0.02562	  0.00536503	
0.02612	  0.00505873	
0.02662	   0.0047698	
0.02712	   0.0044973	
0.02761	  0.00424033	
0.02811	  0.00399805	
0.02861	  0.00376963	
0.02911	   0.0035543	
0.0296	  0.00335134	
0.0301	  0.00316005	
0.0306	  0.00297976	
0.0311	  0.00280984	
0.03159	  0.00264971	
0.03209	   0.0024988	
0.03259	  0.00235658	
0.03309	  0.00222255	
0.03358	  0.00209623	
0.03408	  0.00197717	
0.03458	  0.00186496	
0.03508	  0.00175918	
0.03557	  0.00165948	
0.03607	  0.00156549	
0.03657	  0.00147687	
0.03707	  0.00139333	
0.03756	  0.00131455	
0.03806	  0.00124027	
0.03856	  0.00117022	
0.03906	  0.00110415	
0.03955	  0.00104184	
0.04005	 0.000983064	
0.04055	  0.00092762	
0.04105	 0.000875315	
0.04154	 0.000825968	
0.04204	 0.000779409	
0.04254	 0.000735478	
0.04304	 0.000694023	
0.04353	 0.000654904	
0.04403	 0.000617986	
0.04453	 0.000583145	
0.04503	 0.000550261	
0.04552	 0.000519225	
0.04602	 0.000489931	
0.04652	  0.00046228	
0.04702	  0.00043618	
0.04751	 0.000411543	
0.04801	 0.000388288	
0.04851	 0.000366335	
0.04901	 0.000345613	
0.0495	 0.000326051	
  0.05	 0.000307586	
0.0505	 0.000290156	
 0.051	 0.000273702	
0.05149	 0.000258171	
0.05199	 0.000243511	
0.05249	 0.000229674	
0.05299	 0.000216613	
0.05348	 0.000204286	
0.05398	 0.000192652	
0.05448	 0.000181671	
0.05498	 0.000171309	
0.05547	  0.00016153	
0.05597	 0.000152303	
0.05647	 0.000143596	
0.05697	 0.000135381	
0.05746	  0.00012763	
0.05796	 0.000120317	
0.05846	 0.000113419	
0.05896	 0.000106912	
0.05945	 0.000100773	
0.05995	  9.4984e-05	
0.06045	 8.95238e-05	
0.06095	 8.43744e-05	
0.06144	 7.95184e-05	
0.06194	 7.49393e-05	
0.06244	 7.06218e-05	
0.06294	 6.65509e-05	
0.06343	  6.2713e-05	
0.06393	 5.90948e-05	
0.06443	  5.5684e-05	
0.06493	 5.24689e-05	
0.06542	 4.94384e-05	
0.06592	 4.65819e-05	
0.06642	 4.38898e-05	
0.06692	 4.13525e-05	
0.06741	 3.89614e-05	
0.06791	  3.6708e-05	
0.06841	 3.45846e-05	
0.06891	 3.25836e-05	
0.0694	 3.06982e-05	
0.0699	 2.89216e-05	
0.0704	 2.72476e-05	
0.0709	 2.56704e-05	
0.07139	 2.41843e-05	
0.07189	 2.27842e-05	
0.07239	 2.14651e-05	
0.07289	 2.02223e-05	
0.07338	 1.90514e-05	
0.07388	 1.79483e-05	
0.07438	  1.6909e-05	
0.07488	 1.59299e-05	
0.07537	 1.50075e-05	
0.07587	 1.41384e-05	
0.07637	 1.33197e-05	
0.07687	 1.25484e-05	
0.07736	 1.18218e-05	
0.07786	 1.11372e-05	
0.07836	 1.04922e-05	
0.07886	 9.88459e-06	
0.07935	 9.31213e-06	
0.07985	  8.7728e-06	
0.08035	 8.26467e-06	
0.08085	 7.78595e-06	
0.08134	 7.33492e-06	
0.08184	 6.90997e-06	
0.08234	  6.5096e-06	
0.08284	 6.13238e-06	
0.08333	 5.77697e-06	
0.08383	  5.4421e-06	
0.08433	 5.12658e-06	
0.08483	  4.8293e-06	
0.08532	 4.54919e-06	
0.08582	 4.28526e-06	
0.08632	 4.03658e-06	
0.08682	 3.80225e-06	
0.08731	 3.58146e-06	
0.08781	 3.37342e-06	
0.08831	 3.17738e-06	
0.08881	 2.99266e-06	
0.0893	  2.8186e-06	
0.0898	 2.65459e-06	
0.0903	 2.50004e-06	
0.0908	 2.35441e-06	
0.09129	 2.21718e-06	
0.09179	 2.08788e-06	
0.09229	 1.96603e-06	
0.09279	 1.85121e-06	
0.09328	 1.74302e-06	
0.09378	 1.64108e-06	
0.09428	 1.54502e-06	
0.09478	  1.4545e-06	
0.09527	 1.36921e-06	
0.09577	 1.28885e-06	
0.09627	 1.21312e-06	
0.09677	 1.14178e-06	
0.09726	 1.07455e-06	
0.09776	 1.01122e-06	
0.09826	 9.51541e-07	
0.09876	 8.95319e-07	
0.09925	 8.42351e-07	
0.09975	 8.42351e-07	
----------------------
Total:	    0.977621	
