
0.0007488	           0	
0.001246	           0	
0.001744	           0	
0.002241	           0	
0.002739	           0	
0.003236	           0	
0.003734	           0	
0.004231	           0	
0.004729	           0	
0.005226	           0	
0.005724	           0	
0.006221	           0	
0.006719	           0	
0.007216	           0	
0.007714	           0	
0.008211	           0	
0.008709	           0	
0.009206	           0	
0.009704	           0	
0.0102	           0	
0.0107	           0	
0.0112	           0	
0.01169	 0.000798889	
0.01219	  0.00110324	
0.01269	  0.00145218	
0.01319	  0.00184449	
0.01368	  0.00227767	
0.01418	   0.0027501	
0.01468	   0.0032585	
0.01518	  0.00380006	
0.01567	  0.00437182	
0.01617	  0.00497249	
0.01667	  0.00560011	
0.01717	   0.0062531	
0.01766	  0.00692914	
0.01816	  0.00762625	
0.01866	  0.00834187	
0.01916	  0.00907372	
0.01965	  0.00981911	
0.02015	   0.0105757	
0.02065	   0.0113404	
0.02115	   0.0121098	
0.02164	   0.0128815	
0.02214	   0.0136507	
0.02264	   0.0144149	
0.02314	   0.0151714	
0.02363	   0.0159182	
0.02413	   0.0166507	
0.02463	   0.0173675	
0.02513	   0.0180664	
0.02562	   0.0187461	
0.02612	   0.0194023	
0.02662	   0.0200346	
0.02712	     0.02064	
0.02761	   0.0212164	
0.02811	   0.0217648	
0.02861	   0.0222806	
0.02911	   0.0227651	
0.0296	   0.0232178	
0.0301	   0.0236368	
0.0306	   0.0240224	
0.0311	   0.0243728	
0.03159	    0.024688	
0.03209	   0.0249666	
0.03259	   0.0252087	
0.03309	   0.0254139	
0.03358	   0.0255818	
0.03408	   0.0257151	
0.03458	   0.0258114	
0.03508	   0.0258735	
0.03557	   0.0259011	
0.03607	    0.025895	
0.03657	    0.025857	
0.03707	   0.0257875	
0.03756	   0.0256887	
0.03806	   0.0255605	
0.03856	   0.0254058	
0.03906	   0.0252243	
0.03955	   0.0250192	
0.04005	   0.0247905	
0.04055	   0.0245401	
0.04105	   0.0242695	
0.04154	   0.0239789	
0.04204	    0.023671	
0.04254	   0.0233456	
0.04304	   0.0230054	
0.04353	   0.0226513	
0.04403	   0.0222829	
0.04453	   0.0219043	
0.04503	   0.0215138	
0.04552	   0.0211149	
0.04602	   0.0207073	
0.04652	   0.0202931	
0.04702	   0.0198726	
0.04751	   0.0194489	
0.04801	   0.0190196	
0.04851	   0.0185896	
0.04901	   0.0181566	
0.0495	   0.0177236	
  0.05	   0.0172898	
0.0505	   0.0168577	
 0.051	   0.0164262	
0.05149	   0.0159984	
0.05199	   0.0155717	
0.05249	   0.0151498	
0.05299	   0.0147308	
0.05348	   0.0143172	
0.05398	   0.0139073	
0.05448	   0.0135038	
0.05498	   0.0131051	
0.05547	   0.0127128	
0.05597	   0.0123266	
0.05647	   0.0119475	
0.05697	   0.0115745	
0.05746	   0.0112095	
0.05796	   0.0108515	
0.05846	   0.0105011	
0.05896	   0.0101584	
0.05945	  0.00982358	
0.05995	  0.00949663	
0.06045	   0.0091774	
0.06095	  0.00886632	
0.06144	  0.00856311	
0.06194	  0.00826768	
0.06244	  0.00798012	
0.06294	  0.00770046	
0.06343	  0.00742832	
0.06393	  0.00716383	
0.06443	   0.0069068	
0.06493	  0.00665739	
0.06542	  0.00641504	
0.06592	  0.00618011	
0.06642	  0.00595197	
0.06692	  0.00573122	
0.06741	   0.0055168	
0.06791	  0.00530947	
0.06841	  0.00510834	
0.06891	  0.00491409	
0.0694	   0.0047256	
0.0699	  0.00454372	
0.0704	  0.00436743	
0.0709	  0.00419744	
0.07139	  0.00403282	
0.07189	  0.00387414	
0.07239	  0.00372067	
0.07289	  0.00357287	
0.07338	  0.00343003	
0.07388	   0.0032925	
0.07438	  0.00315977	
0.07488	  0.00303206	
0.07537	  0.00290888	
0.07587	  0.00279035	
0.07637	  0.00267612	
0.07687	  0.00256622	
0.07736	  0.00246029	
0.07786	  0.00235838	
0.07836	  0.00226017	
0.07886	  0.00216568	
0.07935	  0.00207471	
0.07985	  0.00198717	
0.08035	   0.0019029	
0.08085	  0.00182178	
0.08134	  0.00174381	
0.08184	  0.00166881	
0.08234	  0.00159676	
0.08284	  0.00152749	
0.08333	  0.00146101	
0.08383	  0.00139713	
0.08433	  0.00133588	
0.08483	  0.00127704	
0.08532	  0.00122065	
0.08582	  0.00116652	
0.08632	  0.00111468	
0.08682	   0.0010649	
0.08731	  0.00101725	
0.08781	 0.000971471	
0.08831	 0.000927675	
0.08881	 0.000885621	
0.0893	 0.000845393	
0.0898	 0.000806755	
0.0903	 0.000769824	
0.0908	 0.000734356	
0.09129	 0.000700471	
0.09179	  0.00066797	
0.09229	 0.000636946	
0.09279	 0.000607215	
0.09328	 0.000578843	
0.09378	 0.000551691	
0.09428	 0.000525795	
0.09478	 0.000501036	
0.09527	 0.000477256	
0.09577	 0.000452153	
0.09627	 0.000428166	
0.09677	 0.000405413	
0.09726	 0.000383873	
0.09776	 0.000363453	
0.09826	 0.000344117	
0.09876	 0.000325797	
0.09925	 0.000308444	
0.09975	 0.000292001	
----------------------
Total:	      1.8723	
